تاریخ,نماد,volume,ارزش,دفعات معامله,high,low,close,close_diff,درصد قیمت پایانی,مقدار آخرین قیمت,تغییر آخرین قیمت,درصد آخرین قیمت,قیمت روز قبل,ارزش بازار,date
1391/8/21,شنفت1,105100,448788530,35,4320,4196,4259,12,0.28255238992229,4310,63,1.483400047,4247,5323750000000,1391/8/21
1391/8/24,شنفت1,112991,467514729,45,4200,4080,4138,-121,-2.841042498,4103,-156,-3.662831651,4259,5172500000000,1391/8/24
1391/8/27,شنفت1,84539,347738650,32,4177,4070,4128,-10,-0.24166263895601,4150,12,0.28999516674722,4138,5160000000000,1391/8/27
1391/8/28,شنفت1,131853,540963499,59,4131,4070,4111,-17,-0.41182170542635,4100,-28,-0.67829457364341,4128,5138750000000,1391/8/28
1391/8/29,شنفت1,265436,1065890152,71,4100,3947,4016,-95,-2.310873267,3961,-150,-3.648747263,4111,5020000000000,1391/8/29
1391/8/30,شنفت1,374023,1449894830,97,4001,3856,3876,-140,-3.486055777,3900,-116,-2.888446215,4016,4845000000000,1391/8/30
1391/9/1,شنفت1,158502,631886586,67,4025,3948,3964,88,2.2703818369453,4025,149,3.844169247,3876,4955000000000,1391/9/1
1391/9/6,شنفت1,75656,309330243,43,4099,4070,4011,47,1.185671039,4095,131,3.304742684,3964,5013750000000,1391/9/6
1391/9/7,شنفت1,589881,2426006597,149,4149,4091,4113,102,2.5430067314884,4135,124,3.091498379,4011,5141250000000,1391/9/7
1391/9/8,شنفت1,150083,618293815,68,4175,4030,4118,5,0.12156576707999,4065,-48,-1.1670313639679,4113,5147500000000,1391/9/8
1391/9/11,شنفت1,161857,662952277,64,4175,4011,4100,-18,-0.43710539096648,4100,-18,-0.43710539096648,4118,5125000000000,1391/9/11
1391/9/12,شنفت1,221010,934918803,106,4250,4118,4230,130,3.170731707,4227,127,3.097560976,4100,5287500000000,1391/9/12
1391/9/13,شنفت1,307571,1303303399,109,4279,4150,4237,7,0.16548463356973,4219,-11,-0.26004728132387,4230,5296250000000,1391/9/13
1391/9/19,شنفت1,128394,547889263,32,4299,4120,4256,19,0.44843049327354,4232,-5,-0.11800802454566,4237,5320000000000,1391/9/19
1391/9/20,شنفت1,94801,397079050,39,4280,4121,4224,-32,-0.75187969924812,4125,-131,-3.078007519,4256,5280000000000,1391/9/20
1391/9/21,شنفت1,37694,155067915,25,4180,4100,4203,-21,-0.49715909090909,4150,-74,-1.751893939,4224,5253750000000,1391/9/21
1391/9/22,شنفت1,146140,597931039,46,4150,4053,4122,-81,-1.9271948608137,4065,-138,-3.283369022,4203,5152500000000,1391/9/22
1391/9/25,شنفت1,93817,390427332,53,4189,4065,4141,19,0.46094129063561,4162,40,0.9704027171276,4122,5176250000000,1391/9/25
1391/9/26,شنفت1,41882,173702114,27,4174,4100,4142,1,0.02414875633904,4172,31,0.7486114465105,4141,5177500000000,1391/9/26
1391/9/27,شنفت1,100440,420427511,56,4200,4160,4164,22,0.53114437469821,4180,38,0.91743119266055,4142,5205000000000,1391/9/27
1391/9/28,شنفت1,135001,565922675,45,4229,4101,4183,19,0.45629202689721,4190,26,0.62439961575408,4164,5228750000000,1391/9/28
1391/9/29,شنفت1,570064,2408610669,125,4286,4142,4225,42,1.0040640688501,4286,103,2.462347597,4183,5281250000000,1391/9/29
1391/10/2,شنفت1,285812,1255772957,54,4394,4327,4394,169,4,4394,169,4,4225,5492500000000,1391/10/2
1391/10/3,شنفت1,1079179,4930768851,63,4569,4569,4569,175,3.982703687,4569,175,3.982703687,4394,5711250000000,1391/10/3
1391/10/4,شنفت1,352467,1674570717,39,4751,4751,4751,182,3.983366163,4751,182,3.983366163,4569,5938750000000,1391/10/4
1391/10/5,شنفت1,289503,1430434323,43,4941,4941,4941,190,3.999158072,4941,190,3.999158072,4751,6176250000000,1391/10/5
1391/10/6,شنفت1,192072,986865936,26,5138,5138,5130,189,3.825136612,5138,197,3.987047156,4941,6412500000000,1391/10/6
1391/10/9,شنفت1,184107,982210845,17,5335,5335,5319,189,3.684210526,5335,205,3.996101365,5130,6648750000000,1391/10/9
1391/10/10,شنفت1,2452187,13484601998,463,5531,5300,5499,180,3.384094755,5531,212,3.9857116,5319,6873750000000,1391/10/10
1391/10/11,شنفت1,78423,448422714,9,5718,5718,5585,86,1.563920713,5718,219,3.98254228,5499,6981250000000,1391/10/11
1391/10/12,شنفت1,116329,675638832,21,5808,5808,5715,130,2.327663384,5808,223,3.992837959,5585,7143750000000,1391/10/12
1391/10/13,شنفت1,59858,355736094,13,5943,5943,5783,68,1.189851269,5943,228,3.989501312,5715,7228750000000,1391/10/13
1391/10/17,شنفت1,194617,1170426638,37,6014,6014,6008,225,3.890714162,6014,231,3.9944665398582,5783,7510000000000,1391/10/17
1391/10/18,شنفت1,4683653,29205421913,849,6248,6055,6236,228,3.79494008,6248,240,3.994673768,6008,7795000000000,1391/10/18
1391/10/19,شنفت1,764932,4780540205,332,6429,6022,6250,14,0.22450288646568,6100,-136,-2.180885183,6236,7812500000000,1391/10/19
1391/10/20,شنفت1,1367975,8333400300,394,6290,6000,6092,-158,-2.528,6290,40,0.64,6250,7615000000000,1391/10/20
1391/10/24,شنفت1,223496,1415847160,46,6335,6335,6335,243,3.98883782,6335,243,3.98883782,6092,7918750000000,1391/10/24
1391/10/25,شنفت1,935682,6163416428,168,6588,6569,6587,252,3.977900552,6588,253,3.993685872,6335,8233750000000,1391/10/25
1391/10/26,شنفت1,412884,2828255400,36,6850,6850,6850,263,3.992712919,6850,263,3.992712919,6587,8562500000000,1391/10/26
1391/10/27,شنفت1,2431659,17239776539,677,7124,6899,7090,240,3.503649635,7124,274,4,6850,8862500000000,1391/10/27
1391/10/30,شنفت1,1037945,7394274390,402,7250,7000,7124,34,0.47954866008462,7123,33,0.46544428772919,7090,8905000000000,1391/10/30
1391/11/1,شنفت1,728585,5274817172,305,7400,7100,7240,116,1.628298709,7154,30,0.42111173498034,7124,9050000000000,1391/11/1
1391/11/2,شنفت1,417220,2952077923,221,7349,6951,7076,-164,-2.26519337,6951,-289,-3.991712707,7240,8845000000000,1391/11/2
1391/11/3,شنفت1,25426,172718818,8,6793,6793,7040,-36,-0.5087620124364,6793,-283,-3.999434709,7076,8800000000000,1391/11/3
1391/11/4,شنفت1,1871766,12750208193,448,7098,6759,6812,-228,-3.238636364,6759,-281,-3.991477273,7040,8515000000000,1391/11/4
1391/11/7,شنفت1,197859,1307895183,62,6878,6540,6612,-200,-2.935995302,6540,-272,-3.992953611,6812,8265000000000,1391/11/7
1391/11/8,شنفت1,17080,108423840,8,6348,6348,6589,-23,-0.34785238959467,6348,-264,-3.992740472,6612,8236250000000,1391/11/8
1391/11/9,شنفت1,178298,1127913148,28,6326,6326,6355,-234,-3.551373501,6326,-263,-3.991500986,6589,7943750000000,1391/11/9
1391/11/11,شنفت1,762570,4652807570,171,6161,6101,6101,-254,-3.996852872,6101,-254,-3.996852872,6355,7626250000000,1391/11/11
1391/11/14,شنفت1,874623,5185834030,239,6177,5857,5929,-172,-2.819209966,5857,-244,-3.99934437,6101,7411250000000,1391/11/14
1391/11/15,شنفت1,613311,3549615718,202,5999,5692,5788,-141,-2.3781413391803,5932,3,0.05059875189745,5929,7235000000000,1391/11/15
1391/11/16,شنفت1,186232,1115268100,80,6019,5890,5975,187,3.230822391,6019,231,3.991015895,5788,7468750000000,1391/11/16
1391/11/17,شنفت1,101711,632032154,33,6214,6214,6097,122,2.0418410041841,6214,239,4,5975,7621250000000,1391/11/17
1391/11/18,شنفت1,60370,382745800,11,6340,6340,6170,73,1.197310153,6340,243,3.985566672,6097,7712500000000,1391/11/18
1391/11/21,شنفت1,308043,1976287888,81,6416,6410,6416,246,3.9870340356564,6416,246,3.9870340356564,6170,8020000000000,1391/11/21
1391/11/23,شنفت1,739208,4905407446,140,6672,6440,6636,220,3.428927680798,6672,256,3.990024938,6416,8295000000000,1391/11/23
1391/11/24,شنفت1,1211832,8362852632,136,6901,6901,6901,265,3.9933695,6901,265,3.9933695,6636,8626250000000,1391/11/24
1391/11/25,شنفت1,1753424,12540432805,656,7177,7000,7152,251,3.637154035647,7160,259,3.7530792638748,6901,8940000000000,1391/11/25
1391/11/28,شنفت1,1246310,8683877866,451,7200,6866,6968,-184,-2.572706935,6866,-286,-3.998881432,7152,8710000000000,1391/11/28
1391/11/29,شنفت1,3144618,22264999051,459,7246,6690,7080,112,1.607347876,7246,278,3.989667049,6968,8850000000000,1391/11/29
1391/11/30,شنفت1,1425753,10497819339,80,7363,7363,7363,283,3.997175141,7363,283,3.997175141,7080,9203750000000,1391/11/30
1391/12/7,شنفت1,5658517,43416551497,765,7750,7452,7673,310,4.210240391,7750,387,5.256009779,7363,9591250000000,1391/12/7
1391/12/8,شنفت1,1822285,14511220877,308,7979,7800,7963,290,3.779486511,7979,306,3.9880099048612,7673,9953750000000,1391/12/8
1391/12/9,شنفت1,1347359,11157479879,203,8281,8281,8281,318,3.993469798,8281,318,3.993469798,7963,10351250000000,1391/12/9
1391/12/12,شنفت1,2866472,23962050716,586,8612,7950,8359,78,0.94191522762951,8200,-81,-0.97814273638449,8281,10448750000000,1391/12/12
1391/12/13,شنفت1,2564417,20928756565,456,8350,8025,8161,-198,-2.36870439,8025,-334,-3.995693265,8359,10201250000000,1391/12/13
1391/12/14,شنفت1,916831,7185749692,223,7920,7835,7838,-323,-3.957848303,7835,-326,-3.994608504,8161,9797500000000,1391/12/14
1391/12/15,شنفت1,1308355,10108714962,287,8151,7525,7726,-112,-1.428935953,8000,162,2.066853789,7838,9657500000000,1391/12/15
1391/12/16,شنفت1,773888,6183163557,174,8035,7777,7990,264,3.417033394,7990,264,3.417033394,7726,9987500000000,1391/12/16
1391/12/19,شنفت1,131927,1014487484,42,7999,7671,7792,-198,-2.478097622,7671,-319,-3.992490613,7990,9740000000000,1391/12/19
1391/12/20,شنفت1,412969,3098112824,147,7700,7481,7502,-290,-3.7217659137577,7481,-311,-3.991273101,7792,9377500000000,1391/12/20
1391/12/21,شنفت1,225457,1660790648,102,7450,7210,7366,-136,-1.812849907,7400,-102,-1.35963743,7502,9207500000000,1391/12/21
1391/12/22,شنفت1,138241,1028660442,59,7598,7074,7418,52,0.70594623947868,7440,74,1.004615802,7366,9272500000000,1391/12/22
1391/12/23,شنفت1,547706,4184101127,106,7714,7450,7639,221,2.979239687,7714,296,3.99029388,7418,9548750000000,1391/12/23
1391/12/26,شنفت1,103915,780376337,43,7756,7401,7572,-67,-0.87707815159052,7650,11,0.14399790548501,7639,9465000000000,1391/12/26
1391/12/27,شنفت1,45383,333164032,30,7402,7300,7520,-52,-0.68674062334918,7300,-272,-3.592181722,7572,9400000000000,1391/12/27
1391/12/28,شنفت1,53206,404291057,49,7820,7322,7541,21,0.27925531914893,7820,300,3.989361702,7520,9426250000000,1391/12/28
1392/1/5,شنفت1,40829,320181018,10,7842,7842,7602,61,0.80891128497546,7842,301,3.991513062,7541,9502500000000,1392/1/5
1392/1/6,شنفت1,486061,3840301999,167,7906,7843,7901,299,3.9331754801368,7895,293,3.854248882,7602,9876250000000,1392/1/6
1392/1/7,شنفت1,54871,435638243,71,8034,7810,7912,11,0.13922288317934,8000,99,1.253005949,7901,9890000000000,1392/1/7
1392/1/10,شنفت1,74759,581745733,38,8017,7598,7863,-49,-0.61931243680485,7850,-62,-0.78361981799797,7912,9828750000000,1392/1/10
1392/1/11,شنفت1,90078,705140573,68,7950,7750,7847,-16,-0.2034846750604,7750,-113,-1.437110518,7863,9808750000000,1392/1/11
1392/1/14,شنفت1,83118,636319886,49,7700,7534,7767,-80,-1.019497897,7665,-182,-2.319357716,7847,9708750000000,1392/1/14
1392/1/17,شنفت1,126942,963196379,76,7759,7457,7653,-114,-1.467748165,7505,-262,-3.373245783,7767,9566250000000,1392/1/17
1392/1/18,شنفت1,75606,559755472,45,7500,7348,7559,-94,-1.2282764928786,7410,-243,-3.175225402,7653,9448750000000,1392/1/18
1392/1/19,شنفت1,118442,921805776,97,7861,7450,7692,133,1.7594919962958,7828,269,3.558671782,7559,9615000000000,1392/1/19
1392/1/20,شنفت1,119374,941682715,78,7940,7751,7809,117,1.521060842,7852,160,2.080083203,7692,9761250000000,1392/1/20
1392/1/21,شنفت1,259728,2065963488,96,8000,7855,7954,145,1.856831861,7900,91,1.165322064,7809,9942500000000,1392/1/21
1392/1/24,شنفت1,39283,301386343,60,7750,7636,7899,-55,-0.69147598692481,7749,-205,-2.577319588,7954,9873750000000,1392/1/24
1392/1/26,شنفت1,491762,3999610442,148,8214,7798,8133,234,2.962400304,8210,311,3.937207241,7899,10166250000000,1392/1/26
1392/1/27,شنفت1,457035,3709287943,101,8250,8006,8116,-17,-0.20902496003934,8240,107,1.31562769,8133,10145000000000,1392/1/27
1392/1/28,شنفت1,745559,6135276150,168,8440,7855,8229,113,1.3923114834894,8440,324,3.992114342,8116,10286250000000,1392/1/28
1392/2/11,شنفت1,3813705,45370735552,426,11987,11526,11897,3668,44.57406732,11987,3758,45.66776036,8229,14871250000000,1392/2/11
1392/2/14,شنفت1,1873735,22434551341,438,12372,11422,11973,76,0.63881650836345,11422,-475,-3.992603177,11897,14966250000000,1392/2/14
1392/2/15,شنفت1,73559,845560705,32,11495,11495,11797,-176,-1.469974108,11495,-478,-3.9923160444333,11973,14746250000000,1392/2/15
1392/2/16,شنفت1,708283,8036568204,199,11500,11326,11347,-450,-3.814529118,11326,-471,-3.9925404763923,11797,14183750000000,1392/2/16
1392/2/17,شنفت1,481905,5249923470,65,10896,10894,10894,-453,-3.992244646,10894,-453,-3.992244646,11347,13617500000000,1392/2/17
1392/2/18,شنفت1,59300,620218700,15,10459,10459,10765,-129,-1.184138058,10459,-435,-3.993023683,10894,13456250000000,1392/2/18
1392/2/21,شنفت1,554067,5766621999,191,10935,10335,10408,-357,-3.316302833,10673,-92,-0.85462145843009,10765,13010000000000,1392/2/21
1392/2/22,شنفت1,738469,7828538147,147,10824,9992,10601,193,1.854342813,10339,-69,-0.66295157571099,10408,13251250000000,1392/2/22
1392/2/23,شنفت1,76654,782782278,26,10499,10177,10452,-149,-1.40552778,10177,-424,-3.999622677,10601,13065000000000,1392/2/23
1392/2/24,شنفت1,235876,2366779784,62,10034,10034,10034,-418,-3.999234596,10034,-418,-3.999234596,10452,12542500000000,1392/2/24
1392/2/31,شنفت1,447853,4370350112,98,10000,9600,9758,724,8.014168696,9600,566,6.2652202789462,9034,12197500000000,1392/2/31
1392/3/1,شنفت1,127027,1189988936,26,9368,9368,9510,-248,-2.5415044066407,9368,-390,-3.9967206394753,9758,11887500000000,1392/3/1
1392/3/4,شنفت1,372655,3670880110,56,9890,9371,9851,341,3.5856992639327,9890,380,3.995793901,9510,12313750000000,1392/3/4
1392/3/5,شنفت1,346941,3554410545,34,10245,10245,10245,394,3.9995939498528,10245,394,3.9995939498528,9851,12806250000000,1392/3/5
1392/3/6,شنفت1,953423,10148074931,143,10654,10310,10644,399,3.894582723,10654,409,3.992191313,10245,13305000000000,1392/3/6
1392/3/7,شنفت1,196668,2176918092,19,11069,11069,11062,418,3.9270950770387,11069,425,3.992859827,10644,13827500000000,1392/3/7
1392/3/8,شنفت1,10240,117800960,9,11504,11504,11085,23,0.20791900198879,11504,442,3.995660821,11062,13856250000000,1392/3/8
1392/3/27,شنفت1,425618,4906524304,33,11528,11528,11528,443,3.99639152,11528,443,3.99639152,11085,14410000000000,1392/3/27
1392/3/28,شنفت1,202214,2424343646,17,11989,11989,11989,461,3.998959056,11989,461,3.998959056,11528,14986250000000,1392/3/28
1392/3/29,شنفت1,405370,5054153160,22,12468,12468,12468,479,3.995329052,12468,479,3.995329052,11989,15585000000000,1392/3/29
1392/4/1,شنفت1,169988,2204064408,24,12966,12966,12891,423,3.392685274,12966,498,3.994225217,12468,16113750000000,1392/4/1
1392/4/2,شنفت1,177544,2380154864,21,13406,13406,13348,457,3.545108991,13406,515,3.9950352959429,12891,16685000000000,1392/4/2
1392/4/4,شنفت1,2245324,30918403324,338,13881,13348,13770,422,3.161522325,13881,533,3.993107582,13348,17212500000000,1392/4/4
1392/4/5,شنفت1,351473,5004480919,63,14320,14100,14239,469,3.405954975,14320,550,3.994190269,13770,17798750000000,1392/4/5
1392/4/8,شنفت1,661626,9796845244,73,14808,14799,14807,568,3.989044174,14808,569,3.99606714,14239,18508750000000,1392/4/8
1392/4/9,شنفت1,327220,5038782070,56,15399,15390,15399,592,3.998109002,15399,592,3.998109002,14807,19248750000000,1392/4/9
1392/4/10,شنفت1,50360,806465040,4,16014,16014,15554,155,1.006558867,16014,615,3.993765829,15399,19442500000000,1392/4/10
1392/4/11,شنفت1,186880,3022970880,27,16176,16176,16135,581,3.735373537,16176,622,3.998971326,15554,20168750000000,1392/4/11
1392/4/12,شنفت1,523499,8784313220,51,16780,16780,16780,645,3.997520917,16780,645,3.997520917,16135,20975000000000,1392/4/12
1392/4/15,شنفت1,69182,1207295082,13,17451,17451,17012,232,1.382598331,17451,671,3.998808105,16780,21265000000000,1392/4/15
1392/4/16,شنفت1,97625,1727181500,15,17692,17692,17344,332,1.951563602,17692,680,3.997178462,17012,21680000000000,1392/4/16
1392/4/17,شنفت1,213546,3851729202,24,18037,18037,18037,693,3.995618081,18037,693,3.995618081,17344,22546250000000,1392/4/17
1392/4/18,شنفت1,819829,15288558790,189,18758,17400,18648,611,3.3874812884626,18599,562,3.1158174862782,18037,23310000000000,1392/4/18
1392/4/19,شنفت1,261683,4688607427,72,18005,17903,17917,-731,-3.91999142,17903,-745,-3.995066495,18648,22396250000000,1392/4/19
1392/4/22,شنفت1,34797,598543197,9,17201,17201,17792,-125,-0.69766143885695,17201,-716,-3.996204722,17917,22240000000000,1392/4/22
1392/4/23,شنفت1,210862,3601733822,22,17081,17081,17081,-711,-3.996178058,17081,-711,-3.996178058,17792,21351250000000,1392/4/23
1392/4/24,شنفت1,957479,16538874779,218,17680,17000,17273,192,1.1240559686201,17250,169,0.98940343071248,17081,21591250000000,1392/4/24
1392/4/25,شنفت1,716241,12080947748,117,17400,16583,16867,-406,-2.350489203,17400,127,0.73525154865975,17273,21083750000000,1392/4/25
1392/5/14,شنفت1,903730,15519045199,97,17680,17000,17172,305,1.8082646588012,17680,813,4.820062845,16867,21465000000000,1392/5/14
1392/5/15,شنفت1,12363,220778454,8,17858,17858,17214,42,0.24458420684835,17858,686,3.994875379,17172,21517500000000,1392/5/15
1392/5/16,شنفت1,101059,1809158218,18,17902,17902,17562,348,2.021610317,17902,688,3.996746834,17214,21952500000000,1392/5/16
1392/5/20,شنفت1,75073,1371133272,18,18264,18264,17826,264,1.503245644,18264,702,3.997266826,17562,22282500000000,1392/5/20
1392/5/21,شنفت1,51858,961395462,14,18539,18539,18011,185,1.037809941,18539,713,3.9997756086615,17826,22513750000000,1392/5/21
1392/5/22,شنفت1,322952,6049213912,31,18731,18731,18731,720,3.997557048,18731,720,3.997557048,18011,23413750000000,1392/5/22
1392/5/23,شنفت1,548007,10675176360,60,19480,19480,19480,749,3.998718702,19480,749,3.998718702,18731,24350000000000,1392/5/23
1392/5/26,شنفت1,18817,381213603,23,20259,20259,19553,73,0.3747433264887,20259,779,3.998973306,19480,24441250000000,1392/5/26
1392/5/27,شنفت1,64878,1319294130,16,20335,20335,19807,254,1.299033396,20335,782,3.999386283,19553,24758750000000,1392/5/27
1392/5/28,شنفت1,755831,15513751823,204,20599,19750,20525,718,3.624981067,20599,792,3.998586358,19807,25656250000000,1392/5/28
1392/5/29,شنفت1,506151,10784186697,95,21346,21000,21306,781,3.805115713,21346,821,4,20525,26632500000000,1392/5/29
1392/5/30,شنفت1,969693,21417322785,345,22158,21201,22087,781,3.665634094,21450,144,0.6758659532526,21306,27608750000000,1392/5/30
1392/6/2,شنفت1,148853,3201807499,165,22147,21301,21657,-430,-1.946846561,21698,-389,-1.761217005,22087,27071250000000,1392/6/2
1392/6/3,شنفت1,639065,14329722169,172,22523,21400,22423,766,3.536962645,22523,866,3.998707115,21657,28028750000000,1392/6/3
1392/6/4,شنفت1,529730,12066271267,192,23319,21527,22778,355,1.583195826,23319,896,3.99589707,22423,28472500000000,1392/6/4
1392/6/5,شنفت1,318238,7391996653,153,23689,21867,23228,450,1.975590482,22310,-468,-2.054614101,22778,29035000000000,1392/6/5
1392/6/6,شنفت1,29337,654185763,13,22299,22299,23092,-136,-0.58550025830893,22299,-929,-3.999483382,23228,28865000000000,1392/6/6
1392/6/9,شنفت1,277171,6231441300,130,23092,22169,22482,-610,-2.641607483,22169,-923,-3.997055257,23092,28102500000000,1392/6/9
1392/6/10,شنفت1,280427,6242979303,110,22949,21870,22262,-220,-0.9785606262788,21990,-492,-2.188417401,22482,27827500000000,1392/6/10
1392/6/12,شنفت1,82499,1818336248,88,22300,21700,22171,-91,-0.40876830473452,22200,-62,-0.27850148234659,22262,27713750000000,1392/6/12
1392/6/13,شنفت1,16145,343682665,17,21601,21285,22100,-71,-0.32023814893329,21285,-886,-3.996211267,22171,27625000000000,1392/6/13
1392/6/16,شنفت1,300619,6377932704,70,21216,21216,21216,-884,-4,21216,-884,-4,22100,26520000000000,1392/6/16
1392/6/17,شنفت1,202718,4220283400,63,21650,20368,20818,-398,-1.875942685,20602,-614,-2.894042232,21216,26022500000000,1392/6/17
1392/6/18,شنفت1,67466,1460186900,25,21650,20250,21096,278,1.335382842,21650,832,3.996541455,20818,26370000000000,1392/6/18
1392/6/19,شنفت1,55506,1217746134,15,21939,21939,21330,234,1.109215017,21939,843,3.996018203,21096,26662500000000,1392/6/19
1392/6/20,شنفت1,5281,117148423,10,22183,22183,21353,23,0.10782934833567,22183,853,3.999062353,21330,26691250000000,1392/6/20
1392/6/23,شنفت1,34777,772292839,15,22207,22207,21501,148,0.6931110382616,22207,854,3.999438018,21353,26876250000000,1392/6/23
1392/6/24,شنفت1,36550,817294550,13,22361,22361,21658,157,0.73019859541416,22361,860,3.999813962,21501,27072500000000,1392/6/24
1392/6/25,شنفت1,14825,333918300,6,22524,22524,21722,64,0.29550281651121,22524,866,3.998522486,21658,27152500000000,1392/6/25
1392/8/7,شنفت1,299955,8064458872,153,27664,26600,26886,5164,23.77313323,27664,5942,27.35475555,21722,33607500000000,1392/8/7
